"time"	"wind"	"name"	"country"	"birth"	"race"	"location"	"date"	"age"
"1933"	10.06	"+1.6"	"Raymond Stewart"	"JAM"	1965-03-18	"1s1"	"Kingston"	1992-07-03	27.2936344969199
"1934"	10.06	"+0.6"	"Olapade Adeniken"	"NGR"	1969-08-19	"1"	"Lausanne"	1992-07-08	22.8856947296372
"1935"	10.06	"+1.7"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Edinburgh"	1993-07-02	33.2484599589322
"1936"	10.06	"+1.7"	"Calvin Smith"	"USA"	1961-01-08	"2"	"Edinburgh"	1993-07-02	32.4791238877481
"1937"	10.06	"-0.1"	"Frank Fredericks"	"NAM"	1967-10-02	"2q4"	"Stuttgart"	1993-08-14	25.8672142368241
"1938"	10.06	"+0.9"	"Dennis Mitchell"	"USA"	1966-02-20	"2s2"	"Stuttgart"	1993-08-15	27.482546201232
"1939"	10.06	"+1.0"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Bruxelles"	1993-09-03	33.4209445585216
"1940"	10.06	"±0.0"	"Linford Christie"	"GBR"	1960-04-02	"1r1"	"Fukuoka"	1993-09-18	33.4620123203285
"1941"	10.06	"+2.0"	"Jon Drummond"	"USA"	1968-09-09	"2"	"San José"	1994-05-28	25.7138945927447
"1942"	10.06	"+0.2"	"Leroy Burrell"	"USA"	1967-02-21	"1r2"	"Roma"	1994-06-08	27.2936344969199
"1943"	10.06	"+2.0"	"Rodney Lewis"	"USA"	1966-07-17	"1h3"	"Knoxville"	1994-06-15	27.9123887748118
"1944"	10.06	"+1.9"	"Frank Fredericks"	"NAM"	1967-10-02	"3"	"Victoria"	1994-08-23	26.8911704312115
"1945"	10.06	"+1.5"	"Linford Christie"	"GBR"	1960-04-02	"2"	"Rieti"	1994-08-28	34.403832991102
"1946"	10.06	"+1.7"	"Terrance Bowen"	"USA"	1971-09-15	"1h3"	"Fresno"	1995-04-01	23.5427789185489
"1947"	10.06	"+0.8"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Paris"	1995-07-03	35.2498288843258
"1948"	10.06	"+0.7"	"Ato Boldon"	"TTO"	1973-12-30	"1r1"	"Lausanne"	1995-07-05	21.5112936344969
"1949"	10.06	"+0.9"	"Donovan Bailey"	"CAN"	1967-12-16	"1s1"	"Montréal"	1995-07-15	27.5783709787817
"1950"	10.06	"+1.6"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Mito"	1996-05-06	30.2067077344285
"1951"	10.06	"+1.0"	"Ato Boldon"	"TTO"	1973-12-30	"1h2"	"Eugene"	1996-05-30	22.4147843942505
"1952"	10.06	"±0.0"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Nürnberg"	1996-06-07	36.1806981519507
"1953"	10.06	"-0.1"	"Leroy Burrell"	"USA"	1967-02-21	"3s2"	"Atlanta"	1996-06-15	29.3141683778234
"1954"	10.06	"+1.1"	"Jeff Williams"	"USA"	1965-12-31	"4"	"Atlanta"	1996-06-15	30.4558521560575
"1955"	10.06	"+0.6"	"Vincent Henderson"	"USA"	1972-10-20	"5s1"	"Atlanta"	1996-06-15	23.6522929500342
"1956"	10.06	"+0.1"	"Ato Boldon"	"TTO"	1973-12-30	"1h3"	"Atlanta"	1996-07-26	22.570841889117
"1957"	10.06	"-0.2"	"Donovan Bailey"	"CAN"	1967-12-16	"1"	"Monaco"	1996-08-10	28.6516084873374
"1958"	10.06	"-1.4"	"Donovan Bailey"	"CAN"	1967-12-16	"2"	"Zürich"	1996-08-14	28.662559890486
"1959"	10.06	"+0.1"	"Donovan Bailey"	"CAN"	1967-12-16	"3h1"	"Zürich"	1996-08-14	28.662559890486
"1960"	10.06	"-1.4"	"Linford Christie"	"GBR"	1960-04-02	"3"	"Zürich"	1996-08-14	36.3668720054757
"1961"	10.06	"+0.6"	"Dennis Mitchell"	"USA"	1966-02-20	"2"	"Linz"	1996-08-21	30.4996577686516
"1962"	10.06	"+0.9"	"Osmond Ezinwa"	"NGR"	1971-11-22	"1"	"Sheffield"	1996-08-25	24.7583846680356
"1963"	10.06	"+0.3"	"Kareem Streete-Thompson"	"USA"	1973-03-30	"1"	"El Paso"	1997-04-12	24.0355920602327
"1964"	10.06	"+0.1"	"Tim Montgomery"	"USA"	1975-01-28	"1"	"Mito"	1997-05-05	22.2669404517454
"1965"	10.06	"+1.8"	"Davidson Ezinwa"	"NGR"	1971-11-22	"1"	"Jena"	1997-05-25	25.5058179329227
"1966"	10.06	"+0.7"	"Kareem Streete-Thompson"	"USA"	1973-03-30	"4rA"	"Villeneuve d'Ascq"	1997-06-29	24.249144421629
"1967"	10.06	"+0.2"	"Vincent Henderson"	"USA"	1972-10-20	"1rA"	"Linz"	1997-07-09	24.7173169062286
"1968"	10.06	"+2.0"	"Dwain Chambers"	"GBR"	1978-04-05	"1"	"Ljubljana"	1997-07-25	19.3045859000684
"1969"	10.06	"+0.4"	"Bruny Surin"	"CAN"	1967-07-12	"1q2"	"Athínai"	1997-08-02	30.0588637919233
"1970"	10.06	"+0.4"	"Maurice Greene"	"USA"	1974-07-23	"3"	"Monaco"	1997-08-16	23.066392881588
"1971"	10.06	"+0.4"	"Eric Nkansah"	"GHA"	1974-12-12	"1"	"Leverkusen"	1997-08-20	22.6885694729637
"1972"	10.06	"-1.6"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Melbourne"	1998-02-25	23.5947980835045
"1973"	10.06	"±0.0"	"Tim Montgomery"	"USA"	1975-01-28	"1"	"Gosier"	1998-05-03	23.2607802874743
"1974"	10.06	"+0.6"	"Tim Montgomery"	"USA"	1975-01-28	"2s1"	"New Orleans"	1998-06-19	23.3894592744695
"1975"	10.06	"-0.8"	"Francis Obikwelu"	"NGR"	1978-11-22	"1"	"Lisboa"	1998-06-20	19.5756331279945
"1976"	10.06	"+1.0"	"Francis Obikwelu"	"NGR"	1978-11-22	"1h1"	"Oslo"	1998-07-09	19.62765229295
"1977"	10.06	"+0.3"	"Jon Drummond"	"USA"	1968-09-09	"3"	"Stockholm"	1998-08-05	29.9028062970568
"1978"	10.06	"+0.3"	"Obadele Thompson"	"BAR"	1976-03-30	"4"	"Stockholm"	1998-08-05	22.3490759753593
"1979"	10.06	"+0.3"	"Brian Lewis"	"USA"	1974-12-05	"5"	"Stockholm"	1998-08-05	23.6659822039699
"1980"	10.06	"-0.9"	"Donovan Bailey"	"CAN"	1967-12-16	"1h1"	"Zürich"	1998-08-12	30.6557152635181
"1981"	10.06	"-1.1"	"Seun Ogunkoya"	"NGR"	1977-12-28	"1h3"	"Zürich"	1998-08-12	20.621492128679
"1982"	10.06	"+1.4"	"Bruny Surin"	"CAN"	1967-07-12	"1rB"	"Lausanne"	1998-08-25	31.1211498973306
"1983"	10.06	"+1.1"	"Innocent Asonze"	"NGR"	1972-12-30	"1r2"	"Königs Wusterhausen"	1998-08-30	25.6646132785763
"1984"	10.06	"+0.1"	"Obadele Thompson"	"BAR"	1976-03-30	"4rA"	"Berlin"	1998-09-01	22.4229979466119
"1985"	10.06	"+0.9"	"André Domingos da Silva"	"BRA"	1972-11-26	"1"	"Bogotá"	1999-06-25	26.5763175906913
"1986"	10.06	"+0.4"	"Koji Ito"	"JPN"	1970-01-29	"6"	"Lausanne"	1999-07-02	29.4209445585216
"1987"	10.06	"+1.0"	"Brian Lewis"	"USA"	1974-12-05	"3"	"Luzern"	1999-07-05	24.580424366872
"1988"	10.06	"-0.7"	"Bruny Surin"	"CAN"	1967-07-12	"3"	"Zürich"	1999-08-11	32.082135523614
"1989"	10.06	"+0.9"	"Bruny Surin"	"CAN"	1967-07-12	"1"	"Bellinzona"	1999-09-01	32.1396303901437
"1990"	10.06	"+1.8"	"Tony McCall"	"USA"	1974-06-16	"2"	"Durham"	2000-04-08	25.8124572210815
"1991"	10.06	"+1.8"	"Tim Montgomery"	"USA"	1975-01-28	"3"	"Durham"	2000-04-08	25.1937029431896
"1992"	10.06	"+1.4"	"Tim Montgomery"	"USA"	1975-01-28	"1r1"	"Haniá"	2000-06-14	25.3771389459274
"1993"	10.06	"+0.4"	"Brian Lewis"	"USA"	1974-12-05	"1"	"Helsinki"	2000-06-15	25.5277207392197
"1994"	10.06	"+1.5"	"Donovan Bailey"	"CAN"	1967-12-16	"1h2"	"Luzern"	2000-06-27	32.5311430527036
"1995"	10.06	"-0.1"	"Francis Obikwelu"	"NGR"	1978-11-22	"1"	"Nice"	2000-07-08	21.6262833675565
"1996"	10.06	"-0.6"	"Maurice Greene"	"USA"	1974-07-23	"1s2"	"Sacramento"	2000-07-15	25.9794661190965
"1997"	10.06	"+0.4"	"Darren Campbell"	"GBR"	1973-09-12	"3"	"Stockholm"	2000-08-01	26.8856947296372
"1998"	10.06	"+0.7"	"Abdul Aziz Zakari"	"GHA"	1976-09-02	"2rA"	"Linz"	2000-08-08	23.9315537303217
"1999"	10.06	"-1.0"	"Francis Obikwelu"	"NGR"	1978-11-22	"6"	"Zürich"	2000-08-11	21.719370294319
"2000"	10.06	"-0.1"	"Obadele Thompson"	"BAR"	1976-03-30	"2"	"Monaco"	2000-08-18	24.3860369609856
"2001"	10.06	"+0.2"	"Maurice Greene"	"USA"	1974-07-23	"1s2"	"Sydney"	2000-09-23	26.1711156741958
"2002"	10.06	"+0.1"	"Kim Collins"	"SKN"	1976-04-05	"1rB"	"Lausanne"	2001-07-04	25.2457221081451
"2003"	10.06	"-1.7"	"Bernard Williams"	"USA"	1978-01-19	"1s2"	"Edmonton"	2001-08-05	23.5427789185489
"2004"	10.06	"±0.0"	"Dwain Chambers"	"GBR"	1978-04-05	"3"	"Bruxelles"	2001-08-24	23.3867214236824
"2005"	10.06	"±0.0"	"Bernard Williams"	"USA"	1978-01-19	"4"	"Bruxelles"	2001-08-24	23.5947980835045
"2006"	10.06	"+1.8"	"Frank Fredericks"	"NAM"	1967-10-02	"2"	"Rieti"	2001-09-02	33.9192334017796
"2007"	10.06	"-0.2"	"Bernard Williams"	"USA"	1978-01-19	"2r1"	"Athínai"	2002-06-10	24.3887748117728
"2008"	10.06	"-0.1"	"Maurice Greene"	"USA"	1974-07-23	"1rA"	"Oslo"	2002-06-28	27.9315537303217
"2009"	10.06	"+1.9"	"Mark Lewis-Francis"	"GBR"	1982-09-04	"1"	"Birmingham"	2002-07-13	19.854893908282
"2010"	10.06	"-0.3"	"Francis Obikwelu"	"POR"	1978-11-22	"1"	"München"	2002-08-07	23.7070499657769
"2011"	10.06	"+0.3"	"Frank Fredericks"	"NAM"	1967-10-02	"1h1"	"Zürich"	2002-08-16	34.8720054757016
"2012"	10.06	"-1.3"	"Kim Collins"	"SKN"	1976-04-05	"2"	"Zürich"	2002-08-16	26.362765229295
"2013"	10.06	"+0.5"	"Maurice Greene"	"USA"	1974-07-23	"1"	"London"	2002-08-23	28.0848733744011
"2014"	10.06	"-0.3"	"Uchenna Emedolu"	"NGR"	1976-09-17	"1"	"Madrid"	2002-09-20	26.0068446269678
"2015"	10.06	"-0.3"	"Kim Collins"	"SKN"	1976-04-05	"2"	"Madrid"	2002-09-20	26.4585900068446
"2016"	10.06	"+1.7"	"Bernard Williams"	"USA"	1978-01-19	"1h1"	"Palo Alto"	2003-06-19	25.4127310061602
"2017"	10.06	"+0.2"	"Patrick Johnson"	"AUS"	1972-09-26	"1h1"	"Luzern"	2003-06-25	30.7433264887064
"2018"	10.06	"-0.3"	"Bernard Williams"	"USA"	1978-01-19	"2rA"	"Roma"	2003-07-11	25.4729637234771
"2019"	10.06	"+1.7"	"Tyson Gay"	"USA"	1982-08-09	"1"	"Austin"	2004-06-11	21.8398357289528
"2020"	10.06	"+1.7"	"Michael Frater"	"JAM"	1982-10-06	"2"	"Austin"	2004-06-11	21.6810403832991
"2021"	10.06	"-1.3"	"Maurice Greene"	"USA"	1974-07-23	"1q1"	"Sacramento"	2004-07-10	29.9657768651608
"2022"	10.06	"-1.0"	"Francis Obikwelu"	"POR"	1978-11-22	"1"	"Saint-Denis"	2004-07-23	25.6673511293634
"2023"	10.06	"-0.1"	"Marcus Brunson"	"USA"	1978-04-24	"1"	"Leverkusen"	2004-08-01	26.2724161533196
"2024"	10.06	"-0.5"	"Justin Gatlin"	"USA"	1982-02-10	"3rA"	"Zürich"	2004-08-06	22.4859685147159
"2025"	10.06	"+0.9"	"Asafa Powell"	"JAM"	1982-11-23	"1h7"	"Athínai"	2004-08-21	21.7440109514031
"2026"	10.06	"-0.2"	"Leonard Scott"	"USA"	1980-01-19	"1r4"	"Modesto"	2005-05-07	25.2977412731006
"2027"	10.06	"+1.5"	"Walter Dix"	"USA"	1986-01-31	"1h1"	"New York City"	2005-05-27	19.3182751540041
"2028"	10.06	"+1.8"	"Dwight Thomas"	"JAM"	1980-09-23	"4rA"	"Lausanne"	2005-07-05	24.7802874743326
"2029"	10.06	"+0.6"	"Abdul Aziz Zakari"	"GHA"	1976-09-02	"2rA"	"Roma"	2005-07-08	28.8459958932238
"2030"	10.06	"-1.0"	"Dwight Thomas"	"JAM"	1980-09-23	"3s2"	"Helsinki"	2005-08-07	24.870636550308
"2031"	10.06	"+1.8"	"Travis Padgett"	"USA"	1986-12-13	"1h1"	"Greensboro"	2006-05-26	19.4496919917864
"2032"	10.06	"-0.9"	"Marcus Brunson"	"USA"	1978-04-24	"3"	"Oslo"	2006-06-02	28.1067761806982
"2033"	10.06	"+1.5"	"Michael Frater"	"JAM"	1982-10-06	"2"	"Gateshead"	2006-06-11	23.6796714579055
"2034"	10.06	"+0.6"	"Churandy Martina"	"AHO"	1984-07-03	"1"	"Cartagena"	2006-07-26	22.0616016427105
"2035"	10.06	"+1.7"	"Christopher Williams"	"JAM"	1972-03-15	"2"	"Port of Spain"	2006-08-05	34.3901437371663
"2036"	10.06	"+0.3"	"Marcus Brunson"	"USA"	1978-04-24	"2"	"Bruxelles"	2006-08-25	28.3367556468172
"2037"	10.06	"-0.6"	"Walter Dix"	"USA"	1986-01-31	"1h3"	"Gainesville"	2007-05-25	21.3114305270363
"2038"	10.06	"±0.0"	"Trindon Holliday"	"USA"	1986-04-27	"2"	"Sacramento"	2007-06-08	21.1143052703628
"2039"	10.06	"+0.9"	"Francis Obikwelu"	"POR"	1978-11-22	"2rA"	"Oslo"	2007-06-15	28.5612594113621
"2040"	10.06	"+1.3"	"Marlon Devonish"	"GBR"	1976-06-01	"1rB"	"Lausanne"	2007-07-10	31.1047227926078
"2041"	10.06	"+0.1"	"Churandy Martina"	"AHO"	1984-07-03	"1s1"	"Rio de Janeiro"	2007-07-23	23.0527036276523
"2042"	10.06	"-0.5"	"Tyson Gay"	"USA"	1982-08-09	"1q2"	"Osaka"	2007-08-25	25.0431211498973
"2043"	10.06	"-0.3"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"2"	"Stuttgart"	2007-09-22	23.7234770704997
"2044"	10.06	"+1.4"	"Mike Rodgers"	"USA"	1985-04-24	"1r4"	"Modesto"	2008-05-10	23.0444900752909
"2045"	10.06	"-0.3"	"Darvis Patton"	"USA"	1977-12-04	"2rA"	"Carson"	2008-05-18	30.4531143052704
"2046"	10.06	"+0.7"	"Tyrone Edgar"	"GBR"	1982-03-29	"1r8"	"Génève"	2008-05-31	26.1738535249829
"2047"	10.06	"+0.4"	"Dwain Chambers"	"GBR"	1978-04-05	"1r3"	"Biberach"	2008-06-28	30.2313483915127
"2048"	10.06	"+1.8"	"Travis Padgett"	"USA"	1986-12-13	"1h2"	"Eugene"	2008-06-28	21.5414099931554
"2049"	10.06	"+1.6"	"John Capel"	"USA"	1978-11-27	"4q3"	"Eugene"	2008-06-28	29.5852156057495
"2050"	10.06	"+1.6"	"Rae Edwards"	"USA"	1981-05-07	"5q3"	"Eugene"	2008-06-28	27.1430527036277
"2051"	10.06	"+0.5"	"Nesta Carter"	"JAM"	1985-11-10	"1h1"	"Roma"	2008-07-11	22.6666666666667
"2052"	10.06	"+0.4"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"3rA"	"Stockholm"	2008-07-22	24.5557837097878
"2053"	10.06	"+1.0"	"Mike Rodgers"	"USA"	1985-04-24	"3rB"	"Stockholm"	2008-07-22	23.2443531827515
"2054"	10.06	"+0.4"	"Richard Thompson"	"TTO"	1985-06-07	"4rA"	"Stockholm"	2008-07-22	23.1238877481177
"2055"	10.06	"-1.0"	"Asafa Powell"	"JAM"	1982-11-23	"1h1"	"London"	2008-07-25	25.6700889801506
"2056"	10.06	"+1.7"	"Martial Mbandjock"	"FRA"	1985-10-14	"1"	"Albi"	2008-07-25	22.7789185489391
"2057"	10.06	"±0.0"	"Darrel Brown"	"TTO"	1984-10-11	"5rA"	"Monaco"	2008-07-29	23.7973990417522
"2058"	10.06	"+0.2"	"Marc Burns"	"TTO"	1983-01-07	"5rA"	"Lausanne"	2008-09-02	25.6536618754278
"2059"	10.06	"+2.0"	"Dwight Phillips"	"USA"	1977-10-01	"1r6"	"Athens"	2009-05-09	31.6030116358658
"2060"	10.06	"+0.3"	"Dwain Chambers"	"GBR"	1978-04-05	"1r1"	"Kalamáta"	2009-05-30	31.1512662559891
"2061"	10.06	"+1.2"	"Simone Collio"	"ITA"	1979-12-27	"1"	"Rieti"	2009-07-21	29.5660506502396
"2062"	10.06	"+0.2"	"Leroy Dixon"	"USA"	1983-06-20	"1rA"	"Lapinlahti"	2009-07-25	26.0971937029432
"2063"	10.06	"+1.3"	"Jeffery Demps"	"USA"	1990-01-08	"1"	"Knoxville"	2010-05-16	20.3504449007529
"2064"	10.06	"+1.2"	"Mike Rodgers"	"USA"	1985-04-24	"1rA"	"Rio de Janeiro"	2010-05-23	25.07871321013
"2065"	10.06	"+1.3"	"Jeffery Demps"	"USA"	1990-01-08	"1s3"	"Greensboro"	2010-05-28	20.3832991101985
"2066"	10.06	"+0.8"	"Yohan Blake"	"JAM"	1989-12-26	"1rA"	"Kingston"	2010-06-05	20.4407939767283
"2067"	10.06	"+1.7"	"Sam Effah"	"CAN"	1988-12-29	"1"	"Miramar"	2010-07-09	21.5249828884326
"2068"	10.06	"-1.2"	"Christophe Lemaitre"	"FRA"	1990-06-11	"1s1"	"Barcelona"	2010-07-28	20.1286789869952
"2069"	10.06	"+0.9"	"Yohan Blake"	"JAM"	1989-12-26	"1rA"	"Rovereto"	2010-08-31	20.6789869952088
"2070"	10.06	"+0.7"	"Christophe Lemaitre"	"FRA"	1990-06-11	"1"	"Split"	2010-09-04	20.2327173169062
"2071"	10.06	"+1.3"	"Gerald Phiri"	"ZAM"	1988-10-06	"1r3"	"Austin"	2011-04-09	22.5051334702259
"2072"	10.06	"+0.7"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"1rA"	"Walnut"	2011-04-16	27.2881587953457
"2073"	10.06	"±0.0"	"Justin Gatlin"	"USA"	1982-02-10	"2r3"	"Ponce"	2011-05-14	29.2539356605065
"2074"	10.06	"+2.0"	"Dexter Lee"	"JAM"	1991-01-18	"2rA"	"São Paulo"	2011-05-22	20.3394934976044
"2075"	10.06	"-0.7"	"Richard Thompson"	"TTO"	1985-06-07	"1r3"	"Lignano Sabbiadoro"	2011-07-19	26.113620807666
"2076"	10.06	"-1.1"	"Yohan Blake"	"JAM"	1989-12-26	"1"	"Barcelona"	2011-07-22	21.5687885010267
"2077"	10.06	"+0.5"	"Lerone Clarke"	"JAM"	1981-10-02	"1"	"Lappeenranta"	2011-08-13	29.8617385352498
"2078"	10.06	"+1.0"	"Keston Bledman"	"TTO"	1988-03-08	"2"	"Port of Spain"	2011-08-13	23.4305270362765
"2079"	10.06	"±0.0"	"Michael Frater"	"JAM"	1982-10-06	"4r3"	"Zürich"	2011-09-08	28.9226557152635
"2080"	10.06	"+0.1"	"Lerone Clarke"	"JAM"	1981-10-02	"2"	"Rieti"	2011-09-10	29.9383983572895
"2081"	10.06	"+2.0"	"Egwero Ogho-Ogene"	"NGR"	1988-11-26	"1s2"	"Maputo"	2011-09-12	22.7926078028747
"2082"	10.06	"+1.8"	"Simon Magakwe"	"RSA"	1985-05-25	"1h3"	"Johannesburg"	2012-04-27	26.9240246406571
"2083"	10.06	"+0.5"	"Keston Bledman"	"TTO"	1988-03-08	"3"	"Georgetown"	2012-05-09	24.1697467488022
"2084"	10.06	"+0.3"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"Daegu"	2012-05-16	27.0609171800137
"2085"	10.06	"+0.7"	"Darvis Patton"	"USA"	1977-12-04	"2h1"	"Eugene"	2012-06-23	34.5516769336071
"2086"	10.06	"+1.4"	"Marc Burns"	"TTO"	1983-01-07	"4rA"	"Port of Spain"	2012-06-23	29.4592744695414
"2087"	10.06	"+1.4"	"Justin Gatlin"	"USA"	1982-02-10	"1s2"	"Eugene"	2012-06-24	30.3682409308693
"2088"	10.06	"+0.2"	"Usain Bolt"	"JAM"	1986-08-21	"1h1"	"Kingston"	2012-06-28	25.8535249828884
"2089"	10.06	"+1.5"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"4s1"	"Kingston"	2012-06-29	20.4681724845996
"2090"	10.06	"+0.9"	"Jason Rogers"	"SKN"	1991-08-31	"1"	"Irapuato"	2012-07-06	20.8487337440109
"2091"	10.06	"-1.5"	"Ryan Bailey"	"USA"	1989-04-13	"1h1"	"London"	2012-07-13	23.2498288843258
"2092"	10.06	"+1.0"	"Jason Young"	"JAM"	1991-03-21	"1rB"	"Luzern"	2012-07-17	21.3251197809719
"2093"	10.06	"+1.5"	"Ben Youssef Meité"	"CIV"	1986-11-11	"2h3"	"London"	2012-08-04	25.7303216974675
"2094"	10.06	"+1.7"	"Adam Gemili"	"GBR"	1993-10-06	"3s3"	"London"	2012-08-05	18.8309377138946
"2095"	10.06	"+0.7"	"Nesta Carter"	"JAM"	1985-11-10	"2rA"	"Stockholm"	2012-08-17	26.7679671457906
"2096"	10.06	"+0.3"	"Jimmy Vicaut"	"FRA"	1992-02-27	"7"	"Bruxelles"	2012-09-07	20.5284052019165
"2097"	10.06	"+1.9"	"Diondre Batson"	"USA"	1992-07-13	"1r1"	"Athens"	2013-04-13	20.7501711156742
"2098"	10.06	"+0.8"	"Justin Gatlin"	"USA"	1982-02-10	"1r1"	"Gainesville"	2013-04-20	31.1895961670089
"2099"	10.06	"+0.1"	"Su Bingtian"	"CHN"	1989-08-29	"3"	"Beijing"	2013-05-21	23.7262149212868
"2100"	10.06	"+1.9"	"Derrick Atkins"	"BAH"	1984-01-05	"3rA"	"Montverde"	2013-06-08	29.4236824093087
"2101"	10.06	"+0.8"	"Kim Collins"	"SKN"	1976-04-05	"3"	"Birmingham"	2013-06-30	37.2347707049966
"2102"	10.06	"+1.6"	"Dwain Chambers"	"GBR"	1978-04-05	"1h6"	"Birmingham"	2013-07-12	35.2689938398357
"2103"	10.06	"+1.2"	"Jacques Harvey"	"JAM"	1989-04-05	"1h2"	"København"	2013-08-01	24.3230663928816
"2104"	10.06	"-0.1"	"Jimmy Vicaut"	"FRA"	1992-02-27	"1h5"	"Moskva"	2013-08-10	21.45106091718
"2105"	10.06	"-0.3"	"Christophe Lemaitre"	"FRA"	1990-06-11	"7"	"Moskva"	2013-08-11	23.1676933607118
"2106"	10.06	"+0.4"	"Mike Rodgers"	"USA"	1985-04-24	"1r1"	"Warszawa"	2013-08-25	28.3367556468172
"2107"	10.06	"-0.3"	"Adam Gemili"	"GBR"	1993-10-06	"8"	"Zürich"	2013-08-29	19.895961670089
"2108"	10.06	"±0.0"	"Diondre Batson"	"USA"	1992-07-13	"1rA"	"Walnut"	2014-04-19	21.7659137577002
"2109"	10.06	"+1.2"	"Dentarius Locke"	"USA"	1989-12-12	"1rA"	"Tallahassee"	2014-05-09	24.4052019164955
"2110"	10.06	"+0.9"	"Ramon Gittens"	"BAR"	1987-07-20	"1rA"	"Regensburg"	2014-06-07	26.8829568788501
"2111"	10.06	"+1.4"	"Jason Rogers"	"SKN"	1991-08-31	"3"	"Hengelo"	2014-06-08	22.7707049965777
"2112"	10.06	"-1.5"	"Nickel Ashmeade"	"JAM"	1990-04-07	"1"	"Kingston"	2014-06-27	24.2217659137577
"2113"	10.06	"-0.3"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"2s1"	"Kingston"	2014-06-27	22.4613278576318
"2114"	10.06	"-0.1"	"Jimmy Vicaut"	"FRA"	1992-02-27	"1h4"	"Zürich"	2014-08-12	22.4558521560575
"2115"	10.06	"-0.4"	"James Dasaolu"	"GBR"	1987-09-05	"1"	"Zürich"	2014-08-13	26.9377138945927
"2116"	10.06	"-0.3"	"James Dasaolu"	"GBR"	1987-09-05	"3rA"	"Zürich"	2014-08-28	26.9787816563997
"2117"	10.06	"+0.2"	"Su Bingtian"	"CHN"	1989-08-29	"3"	"Beijing"	2015-05-20	25.7221081451061
"2118"	10.06	"+0.9"	"Nesta Carter"	"JAM"	1985-11-10	"4rA"	"Roma"	2015-06-04	29.5633127994524
"2119"	10.06	"+1.6"	"Isiah Young"	"USA"	1990-01-05	"1h2"	"Montverde"	2015-06-06	25.4154688569473
"2120"	10.06	"+1.9"	"Chijindu Ujah"	"GBR"	1994-03-05	"2h1"	"Birmingham"	2015-06-07	21.2566735112936
"2121"	10.06	"+1.9"	"Julian Forte"	"JAM"	1993-07-01	"3h1"	"Birmingham"	2015-06-07	21.9329226557153
"2122"	10.06	"+1.5"	"Henricho Bruintjies"	"RSA"	1993-07-16	"1"	"Praha"	2015-06-08	21.8945927446954
"2123"	10.06	"+1.6"	"Levi Cadogan"	"BAR"	1995-11-08	"1"	"Waterford"	2015-06-20	19.6139630390144
"2124"	10.06	"+1.0"	"Jason Livermore"	"JAM"	1988-04-25	"3h3"	"Kingston"	2015-06-25	27.1649555099247
"2125"	10.06	"+1.7"	"Bryce Robinson"	"USA"	1993-11-13	"6h2"	"Eugene"	2015-06-25	21.6125941136208
"2126"	10.06	"+0.6"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"Sotteville-lès-Rouen"	2015-07-06	30.1984941820671
"2127"	10.06	"±0.0"	"Nesta Carter"	"JAM"	1985-11-10	"2rA"	"Luzern"	2015-07-14	29.6728268309377
"2128"	10.06	"+1.9"	"Andre De Grasse"	"CAN"	1994-11-10	"1h1"	"Toronto"	2015-07-21	20.6926762491444
"2129"	10.06	"-0.2"	"Churandy Martina"	"NED"	1984-07-03	"3h7"	"Beijing"	2015-08-22	31.1348391512663
"2130"	10.06	"+0.9"	"Nickel Ashmeade"	"JAM"	1990-04-07	"6s2"	"Beijing"	2015-08-23	25.3771389459274
"2131"	10.06	"-0.5"	"Su Bingtian"	"CHN"	1989-08-29	"9"	"Beijing"	2015-08-23	25.9822039698836
"2132"	10.06	"+0.3"	"Egwero Ogho-Ogene"	"NGR"	1988-11-26	"1s2"	"Brazzaville"	2015-09-13	26.7953456536619
"2133"	10.06	"-0.6"	"Jimmy Vicaut"	"FRA"	1992-02-27	"1"	"Paris"	2015-09-13	23.5427789185489
"2134"	10.06	"+1.4"	"Nesta Carter"	"JAM"	1985-11-10	"2"	"Rieti"	2015-09-13	29.8398357289528
"2135"	10.06	"-0.1"	"Akani Simbine"	"RSA"	1993-09-21	"1s1"	"Stellenbosch"	2016-04-15	22.5653661875428
"2136"	10.06	"+0.8"	"Walter Dix"	"USA"	1986-01-31	"1r1"	"Tallahassee"	2016-04-16	30.2067077344285
"2137"	10.06	"+1.7"	"Jeffery Demps"	"USA"	1990-01-08	"1h2"	"Clermont"	2016-04-30	26.3080082135524
"2138"	10.06	"±0.0"	"Kendal Williams"	"USA"	1995-09-23	"2rA"	"Athens"	2016-04-30	20.6023271731691
"2139"	10.06	"+1.0"	"Julian Forte"	"JAM"	1993-07-01	"3"	"Kingston"	2016-05-07	22.8501026694045
"2140"	10.06	"+0.5"	"Chijindu Ujah"	"GBR"	1994-03-05	"1rA"	"Loughborough"	2016-05-22	22.2149212867899
